id_deal,fk_channel,fk_deal_source,fk_deal_type,fk_hotel,oneg_id,fk_deal_status,fk_dictionary,fk_city,fk_deal_import_log,market,promo_code,offer_text,offer_moo,offer_value,offer_text_hash,exclusive,percent_off,dollar_off,los,fn,rn,promo_start,promo_end,booking_start,booking_end,stay_start,stay_end,dt_updated,dt_created,dt_modified,sort_order,validated,flag
127941,1,3,1,11164,35571,1,3,16264,214,"Castle Kamaole Sands Hotel",PO,"Book Now and Save 40%",NULL,NULL,0,0,40.00,0.00,0,0,2,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-02,2014-12-22,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127942,1,3,1,1335,35580,1,3,7,214,"The Plaza Hotel New York",PO,"Summer Sale - Save 20% on your stay",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-10,2014-09-30,2014-06-10,2014-09-30,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127943,1,3,1,34569,35940,1,3,7412,214,"Shangri-La's Mactan Resort & Spa",PO,"Book 45 Days In Advance & Save 15% (Min 2 Nights)",NULL,NULL,0,0,15.00,0.00,0,0,2,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-05-18,2014-12-21,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127944,1,3,1,1714,35960,1,3,142,214,"Harbour Grand Kowloon Hotel",PO,"Super Deal - Book 7 Days In Advance & Save 20%",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-09,2015-01-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127945,1,3,1,11818,36002,1,3,41,214,"America Hotel Barcelona",PO,"Book in advance & Save 10% off!",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127946,1,3,1,103572,37008,1,3,436,214,"The Grove Isle Hotel & Spa Miami",PO,"Save 25%",NULL,NULL,0,0,25.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-24,2014-10-01,2014-06-24,2014-10-07,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127947,1,3,1,48048,37220,1,3,4578,214,"Praia Ipanema Hotel Rio De Janeiro",PO,"Save 36%",NULL,NULL,0,0,36.30,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-20,2014-12-28,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127948,1,3,1,38461,37424,1,4,234,214,"Melia Benoa Bali",PO,"Stay 3 Nights & Save 25%",NULL,NULL,0,0,25.00,0.00,0,0,3,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-11-01,2014-12-23,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127949,1,3,1,20053,37425,1,3,269,214,"Gran Melia Hotel Jakarta",PO,"Book 14 Days In Advance & Save 20% (Min 3 Nights)",NULL,NULL,0,0,20.00,0.00,0,0,3,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-06-11,2014-09-15,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127950,1,3,1,27593,37518,1,3,43,214,"Tryp Alcala 611 Hotel Madrid",PO,"Special offer 15% off",NULL,NULL,0,0,15.00,0.00,0,0,2,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127951,1,3,1,6601,38790,1,4,29,214,"Sana Executive Hotel Lisbon",PO,"Stay 3 Nights and Save 5%",NULL,NULL,0,0,5.00,0.00,0,0,3,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127952,1,3,1,102019,39081,1,3,5272,214,"Park Royal Cancun All Inclusive",PO,"Early Booking Bonus - 40% off per night",NULL,NULL,0,0,40.00,0.00,0,0,7,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-09-29,2015-12-23,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127953,1,3,1,102019,39081,1,3,5272,214,"Park Royal Cancun All Inclusive",PO,"Early Booking Bonus - 38% off per night",NULL,NULL,0,0,38.00,0.00,0,0,7,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-08-30,2015-12-23,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127954,1,3,1,102019,39081,1,3,5272,214,"Park Royal Cancun All Inclusive",PO,"Early Booking Bonus - 36% off per night",NULL,NULL,0,0,36.00,0.00,0,0,7,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-08-15,2015-12-23,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127955,1,3,1,102019,39081,1,3,5272,214,"Park Royal Cancun All Inclusive",PO,"Early Booking Bonus - 36% off per night",NULL,NULL,0,0,36.00,0.00,0,0,2,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-09-29,2015-12-23,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127956,1,3,1,1044,39082,1,3,13775,214,"Ramada Gateway Hotel Orlando Kissimmee",PO,"Summer Special-Save 40%",NULL,NULL,0,0,40.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-29,2014-07-02,2014-06-29,2014-08-03,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127957,1,3,1,1044,39082,1,3,13775,214,"Ramada Gateway Hotel Orlando Kissimmee",PO,"Summer Special-Save 25%",NULL,NULL,0,0,25.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-29,2014-07-02,2014-08-03,2014-11-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127958,1,3,1,55019,39086,1,3,5902,214,"Hacienda Royal Hotel Bogota",PO,"Book 30 days in advance and save 15%",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127959,1,3,1,55019,39086,1,3,5902,214,"Hacienda Royal Hotel Bogota",PO,"Book 7 days in advance and save 5%",NULL,NULL,0,0,5.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127960,1,3,1,72182,39418,1,3,152,214,"Renaissance Stanford Court San Francisco Hotel",PO,"Save 10% on your stay!",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-04,2015-01-30,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127961,1,3,1,1718,39539,1,3,142,214,"Island Pacific Hotel Hong Kong",PO,"Book 10 Days In Advance Save 20% & FREE WiFi",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-02,2015-03-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127962,1,3,1,199,39623,1,3,29,214,"Embaixador Hotel Lisbon",PO,"Book 5 Days In Advance & Save 15% Non Refundable",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127963,1,3,1,64060,40859,1,3,5272,214,"Fiesta Americana Villas Cancun Hotel",PO,"30% off per night!",NULL,NULL,0,0,30.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-06-06,2014-12-26,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127964,1,3,1,24887,40860,1,3,5272,214,"Fiesta Americana Condesa Cancun All Inclusive Hotel",PO,"4th of July Sale - Save 50% off per night!!",NULL,NULL,0,0,50.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-07-01,2014-07-08,2014-08-01,2015-03-30,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127965,1,3,1,7706,40967,1,3,26,214,"Radisson Blu Hotel Amsterdam Airport",PO,"Save 10% on your stay",NULL,NULL,0,0,10.00,0.00,0,0,3,2014-07-08,2014-07-14,2013-11-25,2015-01-31,2013-11-25,2015-01-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127966,1,3,1,215,40970,1,4,29,214,"Avenida Palace Hotel Lisbon",PO,"Stay 2 Nights & Save 10%",NULL,NULL,0,0,10.00,0.00,0,0,2,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-01,2014-09-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127967,1,3,1,27456,40983,1,3,4578,214,"Leme Othon Palace Hotel Rio De Janeiro",PO,"Save 7%",NULL,NULL,0,0,7.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-06-06,2014-12-28,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127968,1,3,1,37148,41235,1,4,13775,214,"Oak Plantation Resort Kissimmee",PO,"Stay 3 Nights or More - Save 40%",NULL,NULL,0,0,40.00,0.00,0,0,3,2014-07-08,2014-07-14,2014-05-30,2014-07-31,2014-05-30,2015-01-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127969,1,3,1,25152,41675,1,3,6439,214,"Fiesta Americana Grand Los Cabos Golf & Spa Resort",PO,"Save 40% off per night",NULL,NULL,0,0,40.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-05-30,2014-08-12,2014-05-30,2014-12-26,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127970,1,3,1,25152,41675,1,3,6439,214,"Fiesta Americana Grand Los Cabos Golf & Spa Resort",PO,"4th of July Sale - Save 50% off per night!!",NULL,NULL,0,0,50.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-07-01,2014-07-08,2014-07-01,2015-04-07,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127971,1,3,1,65470,41676,1,3,16264,214,"The Fairmont Kea Lani Maui",PO,"Suite Aloha Save 40%",NULL,NULL,0,0,40.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-08-15,2014-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127972,1,3,1,1108,42334,1,3,118,214,"The Landmark Bangkok Hotel",PO,"Book 14 Days in Advance & Save 15%",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-11,2015-01-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127973,1,3,1,1314,42398,1,3,141,214,"Carlton Hotel Singapore",PO,"Book 13 Days Within & Save 20%",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-06-20,2014-08-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127974,1,3,1,2408,42418,1,3,43,214,"Praga Hotel Madrid",PO,"Book Now & Save 15% - Non Refundable",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-03,2015-05-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127975,1,3,1,3993,43027,1,3,46,214,"Melia Hotel Seville",PO,"Book now & Save 10% - Non Refundable",NULL,NULL,0,0,10.00,0.00,0,0,2,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127976,1,3,3,1398,43403,1,11,115,214,"Hotel Montmartre Jean Gabriel Paris",FN,"Stay 3 Pay 2 !",NULL,NULL,0,0,0.00,0.00,0,1,3,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-27,2014-08-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127977,1,3,1,58593,45725,1,3,436,214,"The Hotel Of South Beach Miami",PO,"Save 20% - 3 Nights or More",NULL,NULL,0,0,20.00,0.00,0,0,3,2014-07-08,2014-07-14,2014-07-02,2014-09-30,2014-07-02,2014-10-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127978,1,3,1,28073,46455,1,3,27,214,"Melia White House Hotel London",PO,"Book Early & Save 5%",NULL,NULL,0,0,5.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127979,1,3,1,10512,46484,1,3,41,214,"Hesperia Del Mar Hotel Barcelona",PO,"Save 12% Off!",NULL,NULL,0,0,12.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127980,1,3,1,4298,46572,1,3,13775,214,"Caribe Royale Orlando",PO,"25% OFF",NULL,NULL,0,0,25.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-30,2014-07-15,2014-08-06,2014-08-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127981,1,3,1,4339,46723,1,3,456,214,"Manchester Grand Hyatt Hotel San Diego",PO,"Seasonal Offer - Save 20% on your stay",NULL,NULL,0,0,20.00,0.00,0,0,2,2014-07-08,2014-07-14,2014-06-19,2014-09-04,2014-06-19,2014-09-04,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127982,1,3,1,61885,46740,1,3,146,214,"Sheraton Hotel Rome",PO,"Save 30% on your stay, Breakfast Included",NULL,NULL,0,0,30.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127983,1,3,1,1317,47729,1,3,141,214,"Grand Park Orchard Singapore Hotel",PO,"FREE Internet & 10% Off",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-11,2015-03-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127984,1,3,1,1317,47729,1,3,141,214,"Grand Park Orchard Singapore Hotel",PO,"Book Now & Save 10%",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-06-27,2015-03-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127985,1,3,1,193,48197,1,4,29,214,"Olissippo Marques De Sa Hotel Lisbon",PO,"Stay 4 nights & Save 20%",NULL,NULL,0,0,20.00,0.00,0,0,4,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127986,1,3,1,206,48267,1,3,29,214,"Florida Hotel Lisbon",PO,"Save 20%",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-11-01,2015-04-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127987,1,3,1,206,48267,1,3,29,214,"Florida Hotel Lisbon",PO,"Book 60 days in advance & Save 20%",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127988,1,3,1,107515,48992,1,4,27,214,"Radisson Blu Edwardian Leicester Square Hotel",PO,"Stay 2 Nights or More & Save 30%",NULL,NULL,0,0,30.00,0.00,0,0,2,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127989,1,3,1,37152,49620,1,3,154,214,"El Cortez Hotel & Casino Las Vegas",PO,"Winter Sale - Save 25% 3 Nights or More",NULL,NULL,0,0,25.00,0.00,0,0,3,2014-07-08,2014-07-14,2014-07-02,2014-12-29,2014-11-09,2014-12-29,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127990,1,3,1,37152,49620,1,3,154,214,"El Cortez Hotel & Casino Las Vegas",PO,"Fall Sale - Save 20% 3 Nights or More",NULL,NULL,0,0,20.00,0.00,0,0,3,2014-07-08,2014-07-14,2014-07-02,2014-10-08,2014-09-01,2014-11-08,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127991,1,3,4,2253,50516,1,311,26,214,"NH City Centre Hotel Amsterdam",DO,"Reduced Rate",NULL,NULL,0,0,0.00,6.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127992,1,3,1,2253,50516,1,3,26,214,"NH City Centre Hotel Amsterdam",PO,"Book in advance and save 10%",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127993,1,3,1,4009,50771,1,3,26,214,"NH Amsterdam Centre Hotel",PO,"Book in advance and save 15%",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127994,1,3,1,4009,50771,1,3,26,214,"NH Amsterdam Centre Hotel",PO,"Book in advance and save 10%",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127995,1,3,1,8182,51029,1,3,26,214,"NH Schiphol Airport Hotel Hoofddorp",PO,"Book in advance and save 18%!",NULL,NULL,0,0,18.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127996,1,3,1,9523,51049,1,3,27,214,"Park Plaza Victoria Hotel London",PO,"Save 10% on your stay",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-05-20,2014-12-31,2014-05-21,2014-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127997,1,3,1,11097,51191,1,4,115,214,"Hotel Louvre Montana",PO,"Stay 3 nights and save 15%",NULL,NULL,0,0,15.00,0.00,0,0,3,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-10,2014-08-29,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127998,1,3,1,3829,51557,1,3,26,214,"NH Barbizon Palace Hotel Amsterdam",PO,"Stay 4 nights - get 20% off",NULL,NULL,0,0,20.00,0.00,0,0,4,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127999,1,3,1,9636,51589,1,3,272,214,"Art'otel Berlin Mitte By Park Plaza",PO,"Save 15% on your stay",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-05-20,2014-08-31,2014-05-21,2014-08-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128000,1,3,1,11294,52876,1,4,115,214,"Waldorf Trocadero Hotel Paris",PO,"Stay 4 nights and save 15% OFF",NULL,NULL,0,0,15.00,0.00,0,0,4,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-02,2014-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128001,1,3,1,12545,53111,1,3,436,214,"Townhouse Miami",PO,"Summer Sale 20% Off",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-20,2014-07-31,2014-06-20,2014-09-30,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128002,1,3,1,1030,53390,1,3,7,214,"Ramada New Yorker Hotel",PO,"Save 15%",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-15,2016-01-07,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128003,1,3,1,1030,53390,1,3,7,214,"Ramada New Yorker Hotel",PO,"Save 20%, 6 night minimum",NULL,NULL,0,0,20.00,0.00,0,0,7,2014-07-08,2014-07-14,2014-06-24,2015-12-31,2014-06-24,2016-01-08,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128004,1,3,1,102068,55796,1,3,5272,214,"Golden Parnassus Resort & Spa Cancun All Inclusive Adults Only",PO,"TONIGHT  SPECIAL 31% OFF",NULL,NULL,0,0,31.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-07-02,2014-07-03,2014-08-10,2014-12-30,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128005,1,3,1,102068,55796,1,3,5272,214,"Golden Parnassus Resort & Spa Cancun All Inclusive Adults Only",PO,"TONIGHT SPECIAL 28% OFF",NULL,NULL,0,0,28.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-07-02,2014-07-03,2014-07-25,2015-04-20,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128006,1,3,1,102068,55796,1,3,5272,214,"Golden Parnassus Resort & Spa Cancun All Inclusive Adults Only",PO,"TONIGHT SPECIAL 29% OFF",NULL,NULL,0,0,29.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-07-02,2014-07-03,2014-12-28,2015-02-10,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128007,1,3,1,208,56165,1,3,29,214,"Marques De Pombal Hotel Lisbon",PO,"Save 10%",NULL,NULL,0,0,10.00,0.00,0,0,4,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128008,1,3,1,209,56442,1,3,29,214,"Sana Metropolitan Hotel Lisbon",PO,"Stay 3 Nights and Save 5%",NULL,NULL,0,0,5.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128009,1,3,1,9522,56460,1,3,29,214,"Sana Rex Hotel Lisbon",PO,"Stay 3 Nights and Save 5%",NULL,NULL,0,0,5.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128010,1,3,1,4661,57348,1,3,253,214,"Pitti Palace Al Ponte Vecchio Florence",PO,"Book in advance and save 15% Not Ref",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-11,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128011,1,3,1,38319,57425,1,3,7204,214,"Fraser Place Manila",PO,"Book 7 Days in Advance & Save 10%",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-08,2014-12-30,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128012,1,3,1,15018,57794,1,4,27,214,"Radisson Blu Edwardian Sussex Hotel London",PO,"Stay 2 Nights or More & Save 30%",NULL,NULL,0,0,30.00,0.00,0,0,2,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128013,1,3,1,2200,57955,1,4,26,214,"NH Grand Hotel Krasnapolsky Amsterdam",PO,"Stay 4 nights and save 16%!",NULL,NULL,0,0,16.00,0.00,0,0,4,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128014,1,3,1,58591,58092,1,3,436,214,"Red South Beach Hotel Miami Beach",PO,"Save 30%",NULL,NULL,0,0,30.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-07-01,2014-07-03,2014-07-01,2014-11-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128015,1,3,1,39046,58576,1,3,7793,214,"85 Sky Tower Hotel Kaohsiung",PO,"Save 33% Per Night",NULL,NULL,0,0,33.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-20,2014-12-30,2014-06-20,2014-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128016,1,3,1,10675,58648,1,3,46,214,"Vincci La Rabida Hotel Seville",PO,"Book Now & Save 20%",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-29,2014-07-06,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128017,1,3,1,39909,58908,1,3,152,214,"Argonaut A Kimpton Hotel San Francisco",PO,"Save 15% on your stay",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128018,1,3,1,9984,58922,1,3,43,214,"High Tech Madrid Aeropuerto Hotel",PO,"Book Now & Save 20% - Non Refundable",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-01-17,2014-12-31,2014-01-17,2015-01-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128019,1,3,1,9984,58922,1,3,43,214,"High Tech Madrid Aeropuerto Hotel",PO,"Book Now & Save 10% - Non Refundable",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-02-03,2014-12-31,2014-02-03,2015-01-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
